"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2004","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,326,000",""
"SURVEY","2004","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2004","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,708,000",""
"SURVEY","2004","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2004","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","51,000,000",""
"SURVEY","2004","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2004","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","82,110,000",""
"SURVEY","2004","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2004","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","207,740,000",""
"SURVEY","2004","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47",""
"SURVEY","2004","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,700,000",""
"SURVEY","2004","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2004","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","19,550,000",""
"SURVEY","2004","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46",""
"SURVEY","2004","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","14,310,000",""
"SURVEY","2004","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2004","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","140,080,000",""
"SURVEY","2004","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2004","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","48,380,000",""
"SURVEY","2004","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,640,000",""
"SURVEY","2004","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","20,670,000",""
"SURVEY","2004","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","828,000",""
"SURVEY","2004","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","53,475,000",""
"SURVEY","2004","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34.5",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,760,000",""
"SURVEY","2003","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","111,265,000",""
"SURVEY","2003","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.5",""
"SURVEY","2003","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,408,000",""
"SURVEY","2003","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2003","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","360,000",""
"SURVEY","2003","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,120,000",""
"SURVEY","2003","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2003","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","379,620,000",""
"SURVEY","2003","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2003","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","204,060,000",""
"SURVEY","2003","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2003","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","342,875,000",""
"SURVEY","2003","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32.5",""
"SURVEY","2003","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","57,040,000",""
"SURVEY","2003","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2003","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","53,940,000",""
"SURVEY","2003","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.5",""
"SURVEY","2003","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","25,160,000",""
"SURVEY","2003","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2003","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","15,910,000",""
"SURVEY","2003","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","54,725,000",""
"SURVEY","2003","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27.5",""
"SURVEY","2003","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","238,400,000",""
"SURVEY","2003","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2003","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","55,770,000",""
"SURVEY","2003","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2003","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","146,025,000",""
"SURVEY","2003","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29.5",""
"SURVEY","2003","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","182,250,000",""
"SURVEY","2003","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40.5",""
"SURVEY","2003","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,992,000",""
"SURVEY","2003","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2003","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,830,000",""
"SURVEY","2003","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","2003","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","42,000,000",""
"SURVEY","2003","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2003","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","88,450,000",""
"SURVEY","2003","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2003","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","164,780,000",""
"SURVEY","2003","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.5",""
"SURVEY","2003","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,370,000",""
"SURVEY","2003","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2003","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","15,375,000",""
"SURVEY","2003","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2003","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,760,000",""
"SURVEY","2003","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2003","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","115,500,000",""
"SURVEY","2003","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27.5",""
"SURVEY","2003","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","47,040,000",""
"SURVEY","2003","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2003","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,365,000",""
"SURVEY","2003","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2003","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","16,320,000",""
"SURVEY","2003","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2003","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","615,000",""
"SURVEY","2003","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2003","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","46,760,000",""
"SURVEY","2003","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2002","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,720,000",""
"SURVEY","2002","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2002","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","96,480,000",""
"SURVEY","2002","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33.5",""
"SURVEY","2002","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,625,000",""
"SURVEY","2002","YEAR","","STATE","DELAWARE","10","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","297,000",""
"SURVEY","2002","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,220,000",""
"SURVEY","2002","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2002","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","453,650,000",""
"SURVEY","2002","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43",""
"SURVEY","2002","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","239,455,000",""
"SURVEY","2002","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41.5",""
"SURVEY","2002","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","499,200,000",""
"SURVEY","2002","YEAR","","STATE","IOWA","19","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","2002","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","58,420,000",""
"SURVEY","2002","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2002","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","42,570,000",""
"SURVEY","2002","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2002","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","21,120,000",""
"SURVEY","2002","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2002","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,810,000",""
"SURVEY","2002","YEAR","","STATE","MARYLAND","24","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2002","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","78,540,000",""
"SURVEY","2002","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.5",""
"SURVEY","2002","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","308,850,000",""
"SURVEY","2002","YEAR","","STATE","MINNESOTA","27","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.5",""
"SURVEY","2002","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","43,840,000",""
"SURVEY","2002","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2002","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","170,000,000",""
"SURVEY","2002","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2002","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","176,330,000",""
"SURVEY","2002","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.5",""
"SURVEY","2002","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,328,000",""
"SURVEY","2002","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2002","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,608,000",""
"SURVEY","2002","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2002","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","30,960,000",""
"SURVEY","2002","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2002","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","86,790,000",""
"SURVEY","2002","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2002","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","151,040,000",""
"SURVEY","2002","YEAR","","STATE","OHIO","39","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2002","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","6,760,000",""
"SURVEY","2002","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","10,140,000",""
"SURVEY","2002","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","26",""
"SURVEY","2002","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","SOYBEANS","SOYBEANS - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,055,000",""
